aut,trial,propertyType,property
1,23,e1,0.3056664006384677
1,23,c1,0.062392492625475714
1,23,s1,0.12380207314688049
2,23,e0,0.3575418994413408
2,23,c0,0.161221420569348
2,23,s0,0.18638763935067473
2,23,e1,0.3335993615323224
2,23,c1,0.2079112836772665
2,23,s1,0.12771367103461764
3,23,e0,0.4573024740622506
3,23,c0,0.10164193065529456
3,23,s0,0.16291805202425189
3,23,e1,0.553072625698324
3,23,c1,0.5504366957464644
3,23,s1,0.4210835126149032
4,23,e0,0.4573024740622506
4,23,c0,0.07343833537006157
4,23,s0,0.13944846469782907
4,23,e1,0.3854748603351955
4,23,c1,0.033224460719630616
4,23,s1,0.1746528456874633
5,23,e0,0.461292897047087
5,23,c0,0.3815046398780726
5,23,s0,0.30764717387052615
5,23,e1,0.9640861931364725
5,23,c1,0.9404706349116833
5,23,s1,0.9139448464697829
6,23,e0,0.36951316839584997
6,23,c0,0.11944559440754252
6,23,s0,0.10815568159593193
6,23,e1,0.7924980047885076
6,23,c1,0.8736952240997895
6,23,s1,0.5931938196753374
7,23,e0,0.9441340782122905
7,23,c0,0.9561552113304734
7,23,s0,0.8396244866027772
7,23,e1,0.9361532322426177
7,23,c1,0.9325774575217927
7,23,s1,0.9256796401329943
8,23,e0,0.8084596967278531
8,23,c0,0.8485140552417897
8,23,s0,0.6010170154508117
8,23,e1,1.0
8,23,c1,1.0
8,23,s1,0.9921768042245257
9,23,e0,0.888268156424581
9,23,c0,0.936279472968662
9,23,s0,0.8943868570310972
9,23,e1,0.9760574620909817
9,23,c1,0.9764222461913193
9,23,s1,0.97261881478584
10,23,e0,1.0
10,23,c0,1.0
10,23,s0,0.9921768042245257
10,23,e1,0.9960095770151636
10,23,c1,0.9903067040671704
10,23,s1,0.9061216506943086
11,23,e0,0.9201915403032721
11,23,c0,0.9029298381856411
11,23,s0,0.8787404654801486
11,23,e1,1.0
11,23,c1,1.0
11,23,s1,0.9960884021122629
12,23,e0,0.9960095770151636
12,23,c0,0.9903067040671704
12,23,s0,0.9921768042245257
12,23,e1,0.9720670391061452
12,23,c1,0.9732309576988218
12,23,s1,0.97261881478584
13,23,e0,0.7366320830007981
13,23,c0,0.6693103480716217
13,23,s0,0.4797574809309603
13,23,e1,1.0
13,23,c1,1.0
13,23,s1,0.9921768042245257
14,23,e0,1.0
14,23,c0,1.0
14,23,s0,1.0
14,23,e1,1.0
14,23,c1,1.0
14,23,s1,1.0
15,23,e0,1.0
15,23,c0,1.0
15,23,s0,1.0
15,23,e1,0.9800478850758181
15,23,c1,0.9667289502584897
15,23,s1,0.9765304126735772
16,23,e0,1.0
16,23,c0,1.0
16,23,s0,1.0
16,23,e1,0.9880287310454908
16,23,c1,0.9732309576988218
16,23,s1,0.9882652063367886
17,23,e0,1.0
17,23,c0,1.0
17,23,s0,1.0
17,23,e1,1.0
17,23,c1,1.0
17,23,s1,1.0
18,23,e0,1.0
18,23,c0,1.0
18,23,s0,0.9843536084490514
18,23,e1,1.0
18,23,c1,1.0
18,23,s1,1.0
19,23,e0,1.0
19,23,c0,1.0
19,23,s0,1.0
19,23,e1,1.0
19,23,c1,1.0
19,23,s1,0.9882652063367886
20,23,e0,1.0
20,23,c0,1.0
20,23,s0,1.0
20,23,e1,0.9880287310454908
20,23,c1,1.0
20,23,s1,0.9882652063367886
21,23,e0,1.0
21,23,c0,1.0
21,23,s0,1.0
21,23,e1,1.0
21,23,c1,1.0
21,23,s1,1.0
22,23,e0,1.0
22,23,c0,1.0
22,23,s0,0.9882652063367886
22,23,e1,1.0
22,23,c1,1.0
22,23,s1,1.0
23,23,e0,0.9960095770151636
23,23,c0,1.0
23,23,s0,0.9960884021122629
23,23,e1,1.0
23,23,c1,1.0
23,23,s1,1.0
24,23,e0,0.9122106943335994
24,23,c0,0.9138421628144234
24,23,s0,0.8474476823782515
24,23,e1,1.0
24,23,c1,1.0
24,23,s1,1.0
25,23,e0,0.9960095770151636
25,23,c0,0.9903067040671704
25,23,s0,0.7965969098376687
25,23,e1,1.0
25,23,c1,1.0
25,23,s1,1.0
26,23,e0,1.0
26,23,c0,1.0
26,23,s0,1.0
26,23,e1,1.0
26,23,c1,1.0
26,23,s1,0.9413260316839429
27,23,e0,0.9960095770151636
27,23,c0,1.0
27,23,s0,0.9960884021122629
27,23,e1,1.0
27,23,c1,1.0
27,23,s1,1.0
28,23,e0,1.0
28,23,c0,1.0
28,23,s0,1.0
28,23,e1,1.0
28,23,c1,1.0
28,23,s1,1.0
29,23,e0,0.9361532322426177
29,23,c0,0.6222885232840458
29,23,s0,0.8826520633678858
29,23,e1,1.0
29,23,c1,1.0
29,23,s1,1.0
30,23,e0,1.0
30,23,c0,1.0
30,23,s0,1.0
30,23,e1,1.0
30,23,c1,1.0
30,23,s1,1.0
31,23,e0,1.0
31,23,c0,1.0
31,23,s0,1.0
31,23,e1,1.0
31,23,c1,1.0
31,23,s1,1.0
1,24,e0,0.31763766959297685
1,24,c0,0.28316570759781357
1,24,s0,0.08859769215724622
1,24,e1,0.29768555466879487
1,24,c1,0.21100452430597197
1,24,s1,0.19029923723841188
2,24,e0,0.4014365522745411
2,24,c0,0.3487776654058593
2,24,s0,0.2411500097789947
2,24,e1,0.37350359138068634
2,24,c1,0.17354025779710708
2,24,s1,0.10815568159593193
3,24,e0,0.441340782122905
3,24,c0,0.19150944066408723
3,24,s0,0.1550948562487776
3,24,e1,0.40941739824421386
3,24,c1,0.11125207378301133
3,24,s1,0.11206727948366907
4,24,e0,0.5211492418196328
4,24,c0,0.5402764665108015
4,24,s0,0.29200078231957755
4,24,e1,0.4533120510774142
4,24,c1,0.4888777981344324
4,24,s1,0.2685311949931547
5,24,e0,0.9361532322426177
5,24,c0,0.9399599079573114
5,24,s0,0.9022100528065715
5,24,e1,0.9042298483639266
5,24,c1,0.9137015926105052
5,24,s1,0.722276549970663
6,24,e0,0.47326416600159615
6,24,c0,0.26711598678129234
6,24,s0,0.11989047525914336
6,24,e1,0.9321628092577813
6,24,c1,0.9404706349116833
6,24,s1,0.9295912380207315
7,24,e0,0.5570630486831604
7,24,c0,0.2677108686118704
7,24,s0,0.2841775865441033
7,24,e1,0.9960095770151636
7,24,c1,0.9903067040671704
7,24,s1,0.9921768042245257
8,24,e0,0.7486033519553073
8,24,c0,0.7905573284831895
8,24,s0,0.40543712106395463
8,24,e1,0.9880287310454908
8,24,c1,1.0
8,24,s1,0.9882652063367886
9,24,e0,0.6209098164405427
9,24,c0,0.5229130282915079
9,24,s0,0.3545863485233718
9,24,e1,0.9042298483639266
9,24,c1,0.8533307782447456
9,24,s1,0.9061216506943086
10,24,e0,1.0
10,24,c0,1.0
10,24,s0,1.0
10,24,e1,0.9920191540303273
10,24,c1,0.9903067040671704
10,24,s1,0.9804420105613143
11,24,e0,0.553072625698324
11,24,c0,0.5760138521400247
11,24,s0,0.4171719147271661
11,24,e1,1.0
11,24,c1,1.0
11,24,s1,0.9921768042245257
12,24,e0,0.7964884277733439
12,24,c0,0.838983931462476
12,24,s0,0.5462546450224917
12,24,e1,1.0
12,24,c1,1.0
12,24,s1,0.9921768042245257
13,24,e0,1.0
13,24,c0,1.0
13,24,s0,1.0
13,24,e1,0.9760574620909817
13,24,c1,1.0
13,24,s1,0.9569724232348914
14,24,e0,0.9920191540303273
14,24,c0,1.0
14,24,s0,0.9921768042245257
14,24,e1,0.9521149241819633
14,24,c1,0.9285410218661339
14,24,s1,0.8239780950518287
15,24,e0,1.0
15,24,c0,1.0
15,24,s0,0.9960884021122629
15,24,e1,0.9960095770151636
15,24,c1,1.0
15,24,s1,0.9960884021122629
16,24,e0,1.0
16,24,c0,1.0
16,24,s0,0.9960884021122629
16,24,e1,1.0
16,24,c1,1.0
16,24,s1,1.0
17,24,e0,0.9960095770151636
17,24,c0,0.9903067040671704
17,24,s0,0.9882652063367886
17,24,e1,1.0
17,24,c1,1.0
17,24,s1,1.0
18,24,e0,1.0
18,24,c0,1.0
18,24,s0,1.0
18,24,e1,0.9960095770151636
18,24,c1,0.9903067040671704
18,24,s1,0.9960884021122629
19,24,e0,1.0
19,24,c0,1.0
19,24,s0,1.0
19,24,e1,1.0
19,24,c1,1.0
19,24,s1,1.0
20,24,e0,1.0
20,24,c0,1.0
20,24,s0,1.0
20,24,e1,0.9880287310454908
20,24,c1,0.9903067040671704
20,24,s1,0.9882652063367886
21,24,e0,1.0
21,24,c0,1.0
21,24,s0,1.0
21,24,e1,1.0
21,24,c1,1.0
21,24,s1,1.0
22,24,e0,1.0
22,24,c0,1.0
22,24,s0,1.0
22,24,e1,1.0
22,24,c1,1.0
22,24,s1,1.0
23,24,e0,1.0
23,24,c0,1.0
23,24,s0,0.9960884021122629
23,24,e1,1.0
23,24,c1,1.0
23,24,s1,1.0
24,24,e0,0.9680766161213089
24,24,c0,0.9593464998229709
24,24,s0,0.8318012908273029
24,24,e1,0.9960095770151636
24,24,c1,0.9903067040671704
24,24,s1,0.9960884021122629
25,24,e0,1.0
25,24,c0,1.0
25,24,s0,1.0
25,24,e1,1.0
25,24,c1,1.0
25,24,s1,0.9765304126735772
26,24,e0,0.8563447725458898
26,24,c0,0.6456714474762725
26,24,s0,0.8435360844905144
26,24,e1,1.0
26,24,c1,1.0
26,24,s1,1.0
27,24,e0,0.9082202713487629
27,24,c0,0.6794394927814542
27,24,s0,0.8826520633678858
27,24,e1,0.9241819632881085
27,24,c1,0.8972573219342366
27,24,s1,0.8826520633678858
28,24,e0,0.9840383080606544
28,24,c0,0.9829242536316516
28,24,s0,0.9491492274594172
28,24,e1,1.0
28,24,c1,1.0
28,24,s1,1.0
29,24,e0,1.0
29,24,c0,1.0
29,24,s0,0.9921768042245257
29,24,e1,1.0
29,24,c1,1.0
29,24,s1,1.0
30,24,e0,1.0
30,24,c0,1.0
30,24,s0,1.0
30,24,e1,1.0
30,24,c1,1.0
30,24,s1,1.0
31,24,e0,0.960095770151636
31,24,c0,0.9184243307446293
31,24,s0,0.8513592802659886
31,24,e1,1.0
31,24,c1,1.0
31,24,s1,0.9921768042245257
1,25,e0,0.3575587231479622
1,25,c0,0.16507955444808833
1,25,s0,0.1440297049052179
1,25,e1,0.3575587231479622
1,25,c1,0.08212748527923841
1,25,s1,0.16357240570646864
2,25,e0,0.38968078699056413
2,25,c0,0.17157978105607247
2,25,s0,0.11666992378346688
2,25,e1,0.4137723348725155
2,25,c1,0.18567077027624576
2,25,s1,0.16357240570646864
3,25,e0,0.4539249146757679
3,25,c0,0.2984543020844303
3,25,s0,0.11666992378346688
3,25,e1,0.42983336679381645
3,25,c1,0.26130159678402093
3,25,s1,0.20656634746922026
4,25,e0,0.38566552901023887
4,25,c0,0.18325913949518852
4,25,s0,0.18311510650771937
4,25,e1,0.6908251355149568
4,25,c1,0.7050300444896135
4,25,s1,0.6286886847762361
5,25,e0,0.42581810881349125
5,25,c0,0.25949152163994277
5,25,s0,0.1440297049052179
5,25,e1,0.5021080104396707
5,25,c1,0.5203116104305014
5,25,s1,0.16357240570646864
6,25,e0,0.36960449708893794
6,25,c0,0.1507917747514259
6,25,s0,0.1010357631424663
6,25,e1,0.8594659706886167
6,25,c1,0.8256236435677525
6,25,s1,0.8358413132694938
7,25,e0,0.6506725557117045
7,25,c0,0.7174711838259719
7,25,s0,0.44498729724447916
7,25,e1,1.0
7,25,c1,1.0
7,25,s1,1.0
8,25,e0,0.8674964866492673
8,25,c0,0.8890366032326761
8,25,s0,0.6873167871799882
8,25,e1,1.0
8,25,c1,1.0
8,25,s1,1.0
9,25,e0,0.9718931941377233
9,25,c0,0.9635376617659922
9,25,s0,0.9726402188782489
9,25,e1,0.9919694840393495
9,25,c1,0.9829242536316516
9,25,s1,0.9609145983974985
10,25,e0,0.9518169042360972
10,25,c0,0.9903067040671704
10,25,s0,0.7772132108657417
10,25,e1,1.0
10,25,c1,1.0
10,25,s1,0.9530975180769983
11,25,e0,0.6305962658100783
11,25,c0,0.6554210086485356
11,25,s0,0.41762751612272814
11,25,e1,0.8996185504918691
11,25,c1,0.8629132218666632
11,25,s1,0.8866523353527458
12,25,e0,0.8554507127082915
12,25,c0,0.8024256357157964
12,25,s0,0.6677740863787376
12,25,e1,1.0
12,25,c1,1.0
12,25,s1,0.9882743795192496
13,25,e0,0.9799237100983739
13,25,c0,0.9903067040671704
13,25,s0,0.7928473715067422
13,25,e1,1.0
13,25,c1,1.0
13,25,s1,1.0
14,25,e0,0.8715117446295925
14,25,c0,0.8210755111327029
14,25,s0,0.8632010943912448
14,25,e1,1.0
14,25,c1,1.0
14,25,s1,0.9843658393589995
15,25,e0,0.9799237100983739
15,25,c0,0.9658485072633031
15,25,s0,0.9804572991987492
15,25,e1,1.0
15,25,c1,1.0
15,25,s1,1.0
16,25,e0,0.8313591648263401
16,25,c0,0.8580106476809994
16,25,s0,0.49188977916748094
16,25,e1,1.0
16,25,c1,1.0
16,25,s1,1.0
17,25,e0,0.9678779361573981
17,25,c0,0.9806134081343407
17,25,s0,0.9335548172757475
17,25,e1,1.0
17,25,c1,1.0
17,25,s1,1.0
18,25,e0,1.0
18,25,c0,1.0
18,25,s0,1.0
18,25,e1,1.0
18,25,c1,1.0
18,25,s1,1.0
19,25,e0,1.0
19,25,c0,1.0
19,25,s0,1.0
19,25,e1,1.0
19,25,c1,1.0
19,25,s1,1.0
20,25,e0,1.0
20,25,c0,1.0
20,25,s0,0.9335548172757475
20,25,e1,1.0
20,25,c1,1.0
20,25,s1,0.9843658393589995
21,25,e0,1.0
21,25,c0,1.0
21,25,s0,1.0
21,25,e1,1.0
21,25,c1,1.0
21,25,s1,1.0
22,25,e0,0.9959847420196748
22,25,c0,1.0
22,25,s0,0.9960914598397499
22,25,e1,1.0
22,25,c1,1.0
22,25,s1,0.9921829196794997
23,25,e0,1.0
23,25,c0,1.0
23,25,s0,1.0
23,25,e1,1.0
23,25,c1,1.0
23,25,s1,1.0
24,25,e0,1.0
24,25,c0,1.0
24,25,s0,0.9960914598397499
24,25,e1,1.0
24,25,c1,1.0
24,25,s1,1.0
25,25,e0,1.0
25,25,c0,1.0
25,25,s0,1.0
25,25,e1,1.0
25,25,c1,1.0
25,25,s1,1.0
26,25,e0,0.9879542260590243
26,25,c0,0.9764222461913193
26,25,s0,0.9921829196794997
26,25,e1,1.0
26,25,c1,1.0
26,25,s1,1.0
27,25,e0,1.0
27,25,c0,1.0
27,25,s0,0.9648231385577487
27,25,e1,1.0
27,25,c1,1.0
27,25,s1,1.0
28,25,e0,0.7430234892591849
28,25,c0,0.9806134081343407
28,25,s0,0.6208716044557357
28,25,e1,1.0
28,25,c1,1.0
28,25,s1,0.9921829196794997
29,25,e0,1.0
29,25,c0,1.0
29,25,s0,1.0
29,25,e1,1.0
29,25,c1,1.0
29,25,s1,1.0
30,25,e0,1.0
30,25,c0,1.0
30,25,s0,0.9687316787179988
30,25,e1,1.0
30,25,c1,1.0
30,25,s1,1.0
31,25,e0,1.0
31,25,c0,1.0
31,25,s0,1.0
31,25,e1,1.0
31,25,c1,1.0
31,25,s1,1.0
